    0.14076E+04    0.12973E-06
    0.14361E+04    0.12165E-06
    0.14651E+04    0.11408E-06
    0.14947E+04    0.10699E-06
    0.15249E+04    0.10034E-06
    0.15557E+04    0.94115E-07
    0.15871E+04    0.88277E-07
    0.16192E+04    0.82804E-07
    0.16519E+04    0.77675E-07
    0.16852E+04    0.72866E-07
    0.17193E+04    0.68359E-07
    0.17540E+04    0.64133E-07
    0.17894E+04    0.60172E-07
    0.18256E+04    0.56459E-07
    0.18625E+04    0.52977E-07
    0.19001E+04    0.49713E-07
    0.19385E+04    0.46653E-07
    0.19776E+04    0.43783E-07
    0.20176E+04    0.41092E-07
    0.20583E+04    0.38569E-07
    0.20999E+04    0.36202E-07
    0.21424E+04    0.33983E-07
    0.21856E+04    0.31902E-07
    0.22298E+04    0.29950E-07
    0.22748E+04    0.28119E-07
    0.23208E+04    0.26401E-07
    0.23677E+04    0.24790E-07
    0.24155E+04    0.23278E-07
    0.24643E+04    0.21860E-07
    0.25141E+04    0.20530E-07
    0.25649E+04    0.19282E-07
    0.26167E+04    0.18110E-07
    0.26695E+04    0.17011E-07
    0.27235E+04    0.15980E-07
    0.27785E+04    0.15012E-07
    0.28346E+04    0.14103E-07
    0.28919E+04    0.13250E-07
    0.29503E+04    0.12450E-07
    0.30099E+04    0.11699E-07
    0.30707E+04    0.10994E-07
    0.31327E+04    0.10331E-07
    0.31960E+04    0.97099E-08
    0.32606E+04    0.91263E-08
    0.33264E+04    0.85784E-08
    0.33936E+04    0.80638E-08
    0.34622E+04    0.75806E-08
    0.35321E+04    0.71268E-08
    0.36035E+04    0.67005E-08
    0.36763E+04    0.63002E-08
    0.37506E+04    0.59241E-08
    0.38263E+04    0.55708E-08
    0.39036E+04    0.52389E-08
    0.39825E+04    0.49271E-08
    0.40629E+04    0.46341E-08
    0.41450E+04    0.43589E-08
    0.42287E+04    0.41003E-08
    0.43142E+04    0.38572E-08
    0.44013E+04    0.36289E-08
    0.44902E+04    0.34143E-08
    0.45809E+04    0.32126E-08
    0.46735E+04    0.30231E-08
    0.47679E+04    0.28450E-08
    0.48642E+04    0.26776E-08
    0.49625E+04    0.25202E-08
    0.50627E+04    0.23722E-08
    0.51650E+04    0.22330E-08
    0.52693E+04    0.21021E-08
    0.53758E+04    0.19790E-08
    0.54844E+04    0.18631E-08
    0.55952E+04    0.17541E-08
    0.57082E+04    0.16515E-08
    0.58235E+04    0.15549E-08
    0.59412E+04    0.14640E-08
